"웨이브도 연간이용권 있었으면 좋겠습니다.","웨이브/NNG|도/JX|연간/NNG|이용권/NNG|있/VV|었/EPT|으면/ECD|좋/VA|겠/EPT|습니다/EFN|./SF"
"재밌게 잘 쓰고있네요.","재미/NNG|있/VV|게/ECD|잘/MAG|쓰/VV|고/ECE|있/VXV|네요/EFN|./SF"
"접속이 안됩니다.며칠째 와이파이로도 안되고 데이터로도 안돼서 돈 다 내놓고 보지를 못하고 있어요.","접속/NNG|이/JKS|안/MAG|되/VV|ㅂ니다/EFN|./SF|며칠/NNG|째/XSN|와이파이/NNG|로/JKM|도/JX|안/MAG|되/VV|고/ECE|데이터/NNG|로/JKM|도/JX|안/MAG|되/VV|어서/ECD|돈/NNG|다/MAG|내놓/VV|고/ECE|보지/NNG|를/JKO|못하/VX|고/ECE|있/VXV|어요/EFN|./SF"
"자동결제 해지 했는데 오늘 자동결제가 됐는데. 어떻게 된건가요?","자동/NNG|결제/NNG|해지/NNG|하/VV|었/EPT|는데/ECD|오늘/NNG|자동/NNG|결제/NNG|가/JKC|되/VV|었/EPT|는데/ECD|./SF|어떻/VA|게/ECD|되/VV|ㄴ/ETD|것/NNB|이/VCP|ㄴ가요/EFQ|?/SF"
"지금 50회를 보고있으면 50회부터 선택가능하게 했으면 좋겠습니다. 다시 1화부터 내려야해서 런닝맨같이 600회 넘어가는 장편 프로그램은 선택하기 힘드네요.","지금/NNG|50/NR|회/NNM|를/JKO|보/VV|고/ECE|있/VXV|으면/ECD|50/NR|회/NNM|부터/JX|선택가능/NNG|하/XSV|게/ECD|하/VV|었/EPT|으면/ECD|좋/VA|겠/EPT|습니다/EFN|./SF|다시/MAG|1/NR|화/NNM|부터/JX|내리/VV|어야/ECD|하/VV|어서/ECD|런닝맨/NNP|같이/MAG|600/NR|회/NNM|넘/VV|는/ETD|장편/NNG|프로그램/NNG|은/JX|선택/NNG|하/XSV|기/ETN|힘들/VA|네요/EFN|./SF"
"결제가 안되네요.","결제/NNG|가/JKS|안/MAG|되/VV|네요/EFN|./SF"
"빠른 피드백좋아요.","빠르/VA|ㄴ/ETD|피드백/NNG|좋/VA|아요/EFN|./SF"
"다 좋은데 넷플처럼 자막까지 띄어주시면 완벽할듯해요 자막 굉장히 중요해요 대사 하나하나 중요하거든요.","다/MAG|좋/VA|은데/ECD|넷플릭스/NNG|처럼/JKM|자막/NNG|까지/JX|띄/VV|어/ECD|주/VXV|시/EPH|면/ECE|완벽/NNG|하/XSV|ㄹ/ETD|듯하/VXA|어요/EFN|자막/NNG|굉장히/MAG|중요/NNG|하/XSV|어요/EFN|대사/NNG|하나하나/MAG|중요/NNG|하/XSV|거든요/EFN|./SF"
"좋은 트위터 로 새 인생을 엽니다 감사드립니다.","좋/VA|은/ETD|트위터/NNG|로/NNG|새/MDT|인생/NNG|을/JKO|열/VV|ㅂ니다/EFN|감사/NNG|드리/VV|ㅂ니다/EFN|./SF"
"최근 며칠간 계속 웨이브를 들어가려는데 인터넷연결을다시확인하라고 떠요 인터넷연결문제없이잘연결되어있거든요 앱을삭제하고다시깔아도 똑같이 뜨는데 이거 해결할방법은없는건가요?","최근/NNG|며칠간/NNG|계속/NNG|웨이브/NNG|를/JKO|들어가/VV|려는/ETD|데/NNB|인터넷/NNG|연결/NNG|을/JKO|다시/MAG|확인/NNG|하라/NNP|이/VCP|고/ECE|뜨/VV|어요/EFN|인터넷/NNG|연결/NNG|문제/NNG|없이/MAG|잘/MAG|연결/NNG|되/XSV|어/ECD|있/VXV|거든요/ECD|앱/NNG|을/JKO|삭제/NNG|하/XSV|고/ECE|다시/MAG|깔/VV|아도/ECD|똑같이/MAG|뜨/VV|는데/ECD|이거/NP|해결/NNG|하/XSV|ㄹ/ETD|방법/NNG|은/JX|없/VA|는/ETD|것/NNB|이/VCP|ㄴ가요/EFQ|?/SF"
"혹시 한 달 결제 말고 일주일 결제나 보름 결제를 추가할 마음은 없으신가요?","혹시/MAG|한/MDN|달/NNG|결제/NNG|말/VV|고/ECE|일주일/NNG|결제/NNG|나/JX|보름/NNG|결제/NNG|를/JKO|추가/NNG|하/XSV|ㄹ/ETD|마음/NNG|은/JX|없/VA|으시/EPH|ㄴ가요/EFQ|?/SF"
"무료 영화가 너무 허접한 것만 있음.","무료/NNG|영화/NNG|가/JKS|너무/MAG|허/NNG|접하/VV|ㄴ/ETD|것/NNB|만/JX|있음/NNG|./SF"
"무선데이터나 WIFI 가 아닌 유선랜 이더넷 이 연결된 스마트폰이나 태블릿에서 프로그램이 실행되지 않습니다. 개선 바랍니다.","무선/NNG|데이터/NNG|나/NP|WIFI/OL|가/JKS|아니/VV|ㄴ/ETD|유선/NNG|랜/NNG|이더넷/NNG|이/NNG|연결/NNG|되/XSV|ㄴ/ETD|스마트/NNP|스마트폰/NNG|이나/JC|태블릿/NNG|에서/JKM|프로그램/NNG|이/JKS|실행/NNG|되/XSV|지/ECD|안/MAG|습니다/EFN|./SF|개선/NNG|바라/VV|ㅂ니다/EFN|./SF"
"아니 미친거 아닌가요 첫달 100원이라면서 앱에서는 적용이 안된다? 결제하고 돈 그대로 빠져나가니까 뭐지 싶었는데 이제 보니 앱에서는 적용이 안됨 이거는 사기에 가까운데요 그러면 앱에서는 100원 광고를 하시면 안되죠 허위광고를 하는셈인데 너무 괘씸하네요.","아니/IC|미치/VV|ㄴ/ETD|거/NNB|아니/VCN|ㄴ가요/ECS|첫/MDT|달/NNG|100/NR|원/NNM|이/VCP|라면서/ECE|앱/NNG|에서/JKM|는/JX|적용/NNG|이/JKS|안/MAG|되/VV|ㄴ다/EFN|?/SF|결제/NNG|하/XSV|고/ECE|돈/NNG|그대로/MAG|빠져나가/VV|니까/ECD|무엇/NNG|이/VCP|지/ECD|싶/VXA|었/EPT|는데/ECD|이제/MAG|보/VV|니/ECD|앱/NNG|에서/JKM|는/JX|적용/NNG|이/JKS|안/MAG|되/VV|이거/NP|는/JX|사기/NNG|에/JKM|가깝/VA|ㄴ데요/ECE|그러/VV|면/ECE|앱/NNG|에서/JKM|는/JX|100/NR|원/NNM|광고/NNG|를/JKO|하/VV|시/EPH|면/ECE|안/MAG|되/VV|죠/EFN|허위/NNG|광고/NNG|를/JKO|하/VV|는/ETD|셈/NNB|이/VCP|ㄴ데/ECE|너무/MAG|괘씸/XR|하/XSA|네요/EFN|./SF"
"예능 다큐등 부제가 안적힌게 많음 게스트명이라던가 어느나라편이라던가.","예능/NNG|다큐/NNP|등/NNB|부제/NNG|가/JKS|안/MAG|적히/VV|ㄴ/ETD|것/NNB|이/JKS|많/VA|음/ETN|게스트/NNG|명/NNG|이라/JX|덜/VV|ㄴ가/ECS|어느/MDT|나라/NNG|편/NNG|이/VCP|라/ECD|덜/VV|ㄴ가/EFQ|./SF"
"저 100원 이벤트라면서 프리미엄결제 다된거같은데 어떻게 적용되는지좀 알려주세요.","저/MDT|100/NR|원/NNM|이벤트/NNG|이/VCP|라면/ECD|스/VV|어/ECS|프리미엄/NNG|결제/NNG|다되/VA|ㄴ/ETD|거/NNB|같/VA|은데/ECD|어떻/VA|게/ECD|적용/NNG|되/XSV|는지/ECS|좀/MAG|알리/VV|어/ECS|주/VXV|세요/EFN|./SF"
"CAN YOU 웨이브 제미.","CAN/OL|YOU/OL|웨이브/NNG|제/XPN|미/NNG|./SF"
"영상 많은건 좋은데 사용하기에는 불편한게 많아요 다운로드도 화질을 각각선택해야하는것도 불편하고 가끔은 다운이 안되는것도 있고 팝업화면으로 했다가 앱으로 다시돌아가면 영상이 멈추는거도 불편하고 백그라운드 재생안되는거도 너무 불편해요.","영상/NNG|많/VA|은/ETD|것/NNB|은/JKS|좋/VA|은데/ECD|사용/NNG|하/XSV|기에/ECD|는/JX|불편/NNG|하/XSV|ㄴ/ETD|것/NNB|이/JKS|많/VA|아요/EFN|다운/NNG|로드/NNG|도/JX|화질/NNG|을/JKO|각각/MAG|선택/NNG|하/XSV|어야/ECD|하/VV|는/ETD|것/NNB|도/JX|불편/NNG|하/XSV|고/ECE|가끔/MAG|은/JX|다운/NNG|이/JKS|안/MAG|되/VV|는/ETD|것/NNB|도/JX|있/VV|고/ECE|팝업/NNG|화면/NNG|으로/JKM|하/VV|었/EPT|다가/ECD|앱/NNG|으로/JKM|다시/MAG|돌아가/VV|면/ECE|영상/NNG|이/JKS|멈추/VV|는/ETD|거/NNB|도/JX|불편/NNG|하/XSV|고/ECE|백/NNG|그라운드/NNG|재생/NNG|안/MAG|되/XSV|는/ETD|거/NNB|도/JX|너무/MAG|불편/NNG|하/XSV|어요/EFN|./SF"
"첫달결제100원이벤트 적용이안되네요 사기당한기분 12500원그대로나감.","첫/MDT|달/NNG|결제/NNG|100/NR|원/NNM|이벤트/NNG|적용/NNG|이/JKS|안/MAG|되/VV|네요/EFN|사기/NNG|당하/XSV|ㄴ/ETD|기분/NNG|12500/NR|원/NNM|그대로/MAG|나가/VV|ㅁ/ETN|./SF"
"핸드폰바꾸고나서 제명의로 다시 계정을 바꿨는데 전에썼던 계정으로 계속 떠서 못보고 있는데요 앱을 삭제하고 새로운계정으로 앱을다운받을려고 기다리고 있는데요 앱을 안깔리네요 그리고 전에 썼던 계정이있어서 전에썼던계정으로 자동결제가 되는데 이부분 고객센터로연결해서 상담이 되는지 궁금하네요 새로운계정으로 앱이 안깔려서 답답하네요.","스마트폰/NNG|바꾸/VV|고/ECE|나/NP|서/JKM|저/NP|의/JKG|명의/NNG|로/JKM|다시/MAG|계정/NNG|을/JKO|바꾸/VV|었/EPT|는데/ECD|전/NNG|에/JKM|쓰/VV|었/EPT|더/EPT|ㄴ/ETD|계정/NNG|으로/JKM|계속/MAG|뜨/VV|어서/ECD|못/MAG|보/VV|고/ECE|있/VXV|는데요/ECD|앱/NNG|을/JKO|삭제/NNG|하/XSV|고/ECE|새로/MAG|운/NNG|계정/NNG|으로/JKM|앱/NNG|을/JKO|다운/NNG|받을려/UN|고/JC|기다리/VV|고/ECE|있/VXV|는데요/ECD|앱/NNG|을/JKO|안/MAG|깔/VV|네요/EFN|그리고/MAG|전/NNG|에/JKM|쓰/VV|었/EPT|더/EPT|ㄴ/ETD|계정/NNG|이/JKS|있/VV|어서/ECD|전/NNG|에/JKM|쓰/VV|었/EPT|더/EPT|ㄴ/ETD|계정/NNG|으로/JKM|자동/NNG|결제/NNG|가/JKC|되/VV|는데/ECD|이/MDT|부분/NNG|고객/NNG|센터/NNG|로/JKM|연결/NNG|하/XSV|어서/ECD|상담/NNG|이/JKC|되/VV|는지/ECS|궁금/XR|하/XSA|네요/EFN|새롭/VV|ㄴ/ETD|계정/NNG|으로/JKM|앱/NNG|이/JKS|안/MAG|깔/VV|어서/ECD|답답/XR|하/XSA|네요/EFN|./SF"
"정규프로그램 실시간 굿.","정규/NNG|프로그램/NNG|실시간/NNG|굿/NNG|./SF"
"XBOX 같은 게임 콘솔용 앱 만들어 주세요.","XBOX/OL|같/VA|은/ETD|게임/NNG|콘/NNG|솔/NNG|용/XSN|앱/NNG|만들/VV|어/ECD|주/VXV|세요/EFN|./SF"
"폴드3사용자입니다 웨이브 시청중 영상은 재생되는데 음소거가 되는 상황이 너무 잦게 일어납니다 처음에는 휴대폰 문제인지 알고 삼성측에 로그분석 문의드렸는데 VAVVE문제 라네요 이런상황이 몇달이나 됐습니다 오류 수정바랍니다.","갤럭시폴드/NNG|3/NR|사용자/NNG|이/VCP|ㅂ니다/EFN|웨이브/NNG|시청/NNG|중/NNB|영상/NNG|은/JX|재생/NNG|되/XSV|는데/ECD|음소/NNG|거가/NNG|되/VV|는/ETD|상황/NNG|이/JKS|너무/MAG|잦/VA|게/ECD|일어나/VV|ㅂ니다/EFN|처음/NNG|에/JKM|는/JX|스마트폰/NNG|문제/NNG|이/VCP|ㄴ지/ECD|알/VV|고/ECE|삼성/NNG|측/NNB|에/JKM|로그/NNG|분석/NNG|문의/NNG|드리/VV|었/EPT|는데/ECD|VAVVE/OL|문제/NNG|라/NNG|이/VCP|네요/EFN|이러/VV|ㄴ/ETD|상황/NNG|이/JKS|몇/MDT|달/NNG|이나/JX|되/VV|었/EPT|습니다/EFN|오류/NNG|수정/NNG|바라/VV|ㅂ니다/EFN|./SF"
"삼성덱스로 이더넷 연결해서 잘 사용중이었는데 어느날 갑자기 이더넷연결 시 접속이 안되더군요 와이파이연결 시 정상 접속됨 . 의도적으로 이더넷 접속을 막은건지 궁금하네요.","삼성덱스/UN|로/JKM|이더넷/NNG|연결/NNG|하/XSV|어서/ECD|잘/MAG|사용/NNG|중/NNB|이/VCP|었/EPT|는데/ECD|어느/MDT|날/NNG|갑자기/MAG|이더넷/NNG|연결/NNG|시/NNG|접속/NNG|이/JKS|안/MAG|되/VV|더군요/EFI|와이파이/NNG|연결/NNG|시/NNG|정상/NNG|접속/NNG|되/XSV|ㅁ/ETN|./SF|의도적/NNG|으로/JKM|이더넷/NNG|접속/NNG|을/JKO|막/VV|은/ETD|것/NNB|이/VCP|ㄴ지/ECS|궁금/XR|하/XSA|네요/EFN|./SF"
"아니 먼 갑자기 코인으로 결제를 해야하나요 코인도 10000코인에 14000원이 말인가요? 가격을 내린것도 아니고 이렇게 교묘하게 가격을 올리는게 어딨습니까? 평소에 만원짜리 보면은 이제는 14000원 보는건데 가격을 올리던지 하시지 코인은 먼 코인입니까 비트코인하세요? 거기다가 코인을 언제 다 쓸지 알고요? 남는코인 환불 가능해요?","아니/IC|멀/VA|ㄴ/ETD|갑자기/MAG|코/NNG|인/NNG|으로/JKM|결제/NNG|를/JKO|하/VV|어야/ECD|하/VV|나요/ECE|코/NNG|인도/NNG|10000/NR|코/NNG|인/NNG|에/JKM|14000/NR|원/NNM|이/JKS|말/NNG|이/VCP|ㄴ가요/EFQ|?/SF|가격/NNG|을/JKO|내리/VV|ㄴ/ETD|것/NNB|도/JX|아니/VV|고/ECE|이렇/VA|게/ECD|교묘/XR|하/XSA|게/ECD|가격/NNG|을/JKO|오르/VV|는/ETD|것/NNB|이/JKS|어딨/VA|습니까/EFQ|?/SF|평소/NNG|에/JKM|만원/NNG|짜리/XSN|보/VV|면/ECE|은/NNG|이제/NNG|는/JX|14000/NR|원/NNM|보/VV|는/ETD|것/NNB|이/VCP|ㄴ데/ECD|가격/NNG|을/JKO|오르/VV|던지/ECD|하/VV|시/EPH|지/ECD|코/NNG|인은/NNG|멀/VA|ㄴ/ETD|코/NNG|인/NNG|이/VCP|ㅂ니까/EFQ|비트/NNG|코/NNG|인하/VV|세요/EFN|?/SF|거기/NP|다그/VV|아/ECS|코/NNG|인/NNG|을/JKO|언제/MAG|다/MAG|쓰/VV|ㄹ지/ECD|알/VV|고요/EFN|?/SF|남/VV|는/ETD|코/NNG|인/NNG|환불/NNG|가능/NNG|하/XSV|어요/EFN|?/SF"
"아니 이용권을 구매했는데 왜 이용권 이용이 안됩니까? 장난하세요?","아니/IC|이용권/NNG|을/JKO|구매/NNG|하/XSV|었/EPT|는데/ECD|왜/MAG|이용권/NNG|이용/NNG|이/JKS|안/MAG|되/VV|ㅂ니까/EFQ|?/SF|장난/NNG|하/XSV|세요/EFN|?/SF"
"개별구매 판매금액은 11 000원이라면서 최종금액은 11 000코인임. 코인 시스템은 1코인 1.4원. 개별구매는 코인으로만 결제할 수 있어서 따로 충전해야됨. 즉 판매금액으로 표시되있는 11 000원은 싸게 보이려는 페이크고 그냥 15 400원이라는 말임. 자세한 설명도 없고 그냥 이용자 입장에서는 기분 나쁘고 신뢰가 뚝떨어짐. 서비스 사용방법을 모르면 이용자가 못하는 거죠. 저 같은 사용자는 웨이브가 어려우니 쉬운 플럿폼 찾아봐야 겠습니다. 그래도 어려운 시기에 웨이브가 잘되서 이전보다 더 사용자가 늘어났으면 좋겠네요.","개별/NNG|구매/NNG|판매/NNG|금액/NNG|은/JX|11/NR|000/NR|원/NNM|이/VCP|라면서/ECE|최종/NNG|금액/NNG|은/JX|11/NR|000/NR|코/NNG|인임/NNG|./SF|코/NNB|이/VCP|ㄴ/ETD|시스템/NNG|은/JX|1/NR|코/NNG|이/VCP|ㄴ/ETD|1.4/NR|원/NNM|./SF|개별/NNG|구매/NNG|는/JX|코/NNG|인/NNG|으로/JKM|만/JX|결제/NNG|하/XSV|ㄹ/ETD|수/NNB|있/VV|어서/ECD|따로/MAG|충전/NNG|하/XSV|어야/ECD|되/VV|ㅁ/ETN|./SF|즉/MAG|판매/NNG|금액/NNG|으로/JKM|표/NNG|시되/UN|있/VV|는/ETD|11/NR|000/NR|원/NNM|은/JX|싸/VA|게/ECD|보/VV|려는/ETD|페이크/NNG|이/VCP|고/ECE|그냥/MAG|15/NR|400/NR|원/NNM|이/VCP|라는/ETD|말/NNG|임/NNG|./SF|자세/NNG|하/XSV|ㄴ/ETD|설명/NNG|도/JX|없/VA|고/ECE|그냥/MAG|이용자/NNG|입장/NNG|에서/JKM|는/JX|기분/NNG|나쁘/VA|고/ECE|신뢰/NNG|가/JKS|뚝/MAG|떨어지/VV|ㅁ/ETN|./SF|서비스/NNG|사용/NNG|방법/NNG|을/JKO|모르/VV|면/ECE|이용자/NNG|가/JKS|못하/VX|는/ETD|것/NNB|이/VCP|죠/EFN|./SF|저/NP|같/VA|은/ETD|사용자/NNG|는/JX|웨이브/NNG|가/JKS|어렵/VA|니/ECD|쉽/VA|ㄴ/ETD|플럿/UN|폼/NNG|찾/VV|아/ECS|봐야/UN|이/VCP|겠/EPT|습니다/EFN|./SF|그리하/VV|여도/ECD|어렵/VA|ㄴ/ETD|시기/NNG|에/JKM|웨이브/NNG|가/JKS|잘/MAG|되/VV|서/ECD|이전/NNG|보다/JKM|더/MAG|사용자/NNG|가/JKS|늘어나/VV|었/EPT|으면/ECD|좋/VA|겠/EPT|네요/EFN|./SF"
"별한개도아깝지만. 리뷰작성때문에.별한개버린다 참고로.나는. 스탠다드 12 500원 구독자이다 구독료를.인상하였으면. 이.유.불.문. 동영상멈춤현상정도는.해결해야하지않을까? 고객센타에.문의하기싫다 답변이뻔하니까 자세한캡쳐를올려달라.? 모바일기기에따라서.환경차이다? 각통신사마다.환경의영향을받는다? 기타등등. 이유와핑계가난무할께뻔하다 요즘같은.5G시대에말이다 그냥.다른 OTT 컨텐츠로 갈아타면 그만이다 그러나.남아있는.구독자들이불쌍햐서.댓글남긴다 필요없는.복잡한.업데이트만 하지말고.영상안정화에.더욱신경써라.","별/NNG|하/XSV|ㄴ/ETD|개/NNG|도/JX|아깝/VA|지만/ECE|./SF|리뷰/NNG|작성/NNG|때문/NNB|에/JKM|./SF|별하/VA|ㄴ/ETD|개/NNG|버리/VV|ㄴ다/ECS|참고/NNG|로/JKM|./SF|나/NP|는/JX|./SF|스탠다드/NNG|12/NR|500/NR|원/NNM|구독자/NNG|이/VCP|다/ECS|구독료/NNG|를/JKO|./SF|인상/NNG|하/XSV|였/EPT|으면/ECD|./SF|이/NR|./SF|유/NNG|./SF|불/NNG|./SF|문/NNG|./SF|동영상/NNG|멈추/VV|ㅁ/ETN|현상/NNG|정도/NNG|는/JX|./SF|하/VV|어/ECS|결하/VV|어야/ECD|하/VV|지/ECD|안/MAG|을까/EFQ|?/SF|고객/NNG|센타/NNG|에/JKM|./SF|문의/NNG|하/XSV|기/ETN|싫/VA|다/ECS|답변/NNG|이/JKS|뻔하/VA|니까/ECD|자세/NNG|하/XSV|ㄴ/ETD|캡/NNG|치/VV|어/ECS|를/JX|오르/VV|어/ECS|닿/VV|ㄹ라/ECD|./SF|?/SF|스마트폰/NNG|기기/NNG|에/JKM|따르/VV|아서/ECD|./SF|환경/NNG|차이/NNG|이/VCP|다/EFN|?/SF|각/NNB|통신사/NNG|마다/JX|./SF|환경/NNG|의/JKG|영향/NNG|을/JKO|받/VV|는/EPT|다/EFN|?/SF|기타/NNG|등등/NNB|./SF|이유/NNG|와/JKO|핑계/NNG|가/JKS|난무/NNG|하/XSV|ㄹ게/EFN|뻔/NNG|하/XSV|다/ECS|요즘/NNG|같/VA|은/ETD|./SF|5/NR|G/OL|시대/NNG|에/JKM|말/NNG|이/VCP|다/EFN|그냥/MAG|./SF|다르/VV|ㄴ/ETD|OTT/OL|컨텐츠/NNG|로/JKM|갈아타/VV|면/ECE|그만이/VA|다/ECS|그러/VV|나/ECE|./SF|남/VV|아/ECD|있/VXV|는/ETD|./SF|구독자/NNG|들/XSN|이/JKS|불쌍/XR|햐/UN|스/VV|어/ECS|./SF|댓/NR|글/NNG|남기/VV|ㄴ다/ECS|필요/NNG|없/VA|는/ETD|./SF|복/XPN|잡한/NNG|./SF|업데이트/NNG|만/JX|하/VV|지/ECD|말/VXV|고/ECE|./SF|영상/NNG|안정화/NNG|에/JKM|./SF|더욱/MAG|신경/NNG|써/VV|라/ECD|./SF"
"대체적으로 만족스럽습니다. 그런데 근3일간 TV상에서 지상파LIVE가 안보이네요? 스탠다드이용권사용중 고객센터 1 1문의경로를 찾지못해 이곳에 남깁니다. 공지 및 문의 응대가 개선되면 좋겠습니다.","대체적/NNG|으로/JKM|만족/NNG|스럽/XSA|습니다/EFN|./SF|그러/VV|ㄴ/ETD|데/NNB|근/NNG|3/NR|일간/MAG|TV/OL|상/NNG|에서/JKM|지상파/NNG|LIVE/OL|가/JKS|안/MAG|보/VV|네요/EFN|?/SF|스탠다드/NNG|이용권/NNG|사용/NNG|중/NNB|고객/NNG|센터/NNG|1/NR|1/NR|문/NNG|의/JKG|경로/NNG|를/JKO|찾/VV|지/ECD|못하/VX|어/ECS|이곳/NP|에/JKM|남기/VV|ㅂ니다/EFN|./SF|공지/NNG|및/MAG|문의/NNG|응대/NNG|가/JKS|개선/NNG|되/XSV|면/ECE|좋/VA|겠/EPT|습니다/EFN|./SF"
"와 웨이브 일년치 끊었는데 계정 튕겨져서 나가져 가지고 계정 사라짐.","오/VV|아/ECS|웨이브/NNG|일/NR|년/NNM|하/XSA|지/ECD|끊/VV|었/EPT|는데/ECD|계정/NNG|튕기/VV|어/ECS|지/VXV|어서/ECD|나/NP|가지/VV|어/ECS|가지/VXV|고/ECE|계정/NNG|사라지/VV|ㅁ/ETN|./SF"
"TV 박스를 통해 잘 보고 있었는데요. 업데이트 이후 인터넷 연결이 안된다고 해서 보지 못하고 있어요. 결재는 매월 하는데 개선해 주시길 바랍니다.","TV/OL|박스/NNG|를/JKO|통하/VV|어/ECS|잘/MAG|보/VV|고/ECE|있/VXV|었/EPT|는데요/ECD|./SF|업데이트/NNG|이후/NNG|인터넷/NNG|연결/NNG|이/JKS|안/MAG|되/VV|ㄴ다고/ECE|하/VV|어서/ECD|보/VV|지/ECD|못하/VX|고/ECE|있/VXV|어요/EFN|./SF|결재/NNG|는/JX|매월/MAG|하/VV|는데/ECD|개선/NNG|하/XSV|어/ECS|주/VXV|시/EPH|기/ETN|를/JKO|바라/VV|ㅂ니다/EFN|./SF"
"결제은 정상으로 진행되고 이용권은 안들어와서 이용을 못하네요 환불이나 오류해결하고 이용하려고해도 주말이라 연락도안되서 할수있는게없네요 짜증나네요 괜히 결제했네요 환불해주세요.","결제/NNG|은/NNG|정상/NNG|으로/JKM|진행/NNG|되/XSV|고/ECE|이용권/NNG|은/JX|안/MAG|들어오/VV|아서/ECD|이용/NNG|을/JKO|못하/VX|네요/EFN|환불/NNG|이나/JC|오류/NNG|해결/NNG|하/XSV|고/ECE|이용/NNG|하/XSV|려고/ECD|하/VV|어도/ECD|주말/NNG|이/VCP|라/ECD|연락/NNG|도/JX|안/MAG|되/VV|어/ECS|스/VV|어/ECS|하/VV|ㄹ/ETD|수/NNB|있/VV|는/ETD|것/NNB|이/JKS|없/VA|네요/EFN|짜증나/VV|네요/EFN|괜히/MAG|결제/NNG|하/XSV|었/EPT|네요/EFN|환불/NNG|하/XSV|어/ECS|주/VXV|세요/EFN|./SF"
"월정액 으로보지만요 개별구매는 또 해야되요.","월/NNM|정액/NNG|으로/JKM|보/VV|지만요/ECE|개별/NNG|구매/NNG|는/JX|또/MAG|하/VV|어야/ECD|되/VV|어요/EFN|./SF"
"좀 어그로 좀 끌지 마세요 첫달 100원 2개월 50 할인이라 광고를 하시고 막상 결제를 하면 첫달에 100원으로 볼 수 있는 게 아니라 100원 할인아닙니까? 결국 할인은 100원인데 이렇게 돈 버시면서 답변은 매크로 돌리쥬? 기적의 검 히어로즈 테일즈랑 같은 사기성 광고임 다운.","좀/MAG|어/VV|어/ECS|그로/NNG|좀/MAG|끄/VV|ㄹ지/ECD|마세/NNG|요/JX|첫/MDT|달/NNG|100/NR|원/NNM|2/NR|개월/NNM|50/NR|할인/NNG|이/VCP|라/ECD|광고/NNG|를/JKO|하/VV|시/EPH|고/ECE|막상/MAG|결제/NNG|를/JKO|하/VV|첫/MDT|달/NNG|에/JKM|100/NR|원/NNM|으로/JKM|보/VV|ㄹ/ETD|수/NNB|있/VV|는/ETD|것/NNB|이/JKS|아니/VCN|라/ECD|100/NR|원/NNM|할인/NNG|아니/VCN|ㅂ니까/EFQ|?/SF|결국/NNG|할인/NNG|은/JX|100/NR|원/NNM|이/VCP|ㄴ데/ECE|이렇/VA|게/ECD|돈/NNG|벌/VV|시/EPH|면서/ECE|답변/NNG|은/JX|매크로/NNG|돌리/NNP|쥬/UN|?/SF|기적/NNG|의/JKG|검/NNG|히/NNG|어/VV|어/ECS|로즈/NNG|테일즈/UN|랑/JC|같/VA|은/ETD|사기/NNG|성/XSN|광고/NNG|임/NNG|다운/NNG|./SF"
"다양한 콘텐츠를 TV없이 휴대폰으로 즐길수 있도록 잘 구성되어있습니다.","다양/NNG|하/XSV|ㄴ/ETD|콘텐츠/NNG|를/JKO|TV/OL|없이/MAG|스마트폰/NNG|으로/JKM|즐기/VV|ㄹ/ETD|수/NNB|있/VV|도록/ECD|잘/MAG|구성/NNG|되/XSV|어/ECD|있/VXV|습니다/EFN|./SF"
"왜 업데이트가 진행이 안되나요?","왜/MAG|업데이트/NNG|가/JKS|진행/NNG|이/JKS|안/MAG|되/VV|나요/EFQ|?/SF"
"속터져 버퍼링 속터져여 돈 이만원씩이나 받는데 너무한거 같아요 승질나서 취소하고 싶어지네요.","속터지/VV|어/ECS|버퍼링/NNG|속/NNG|터지/VV|어/ECS|여/NNG|돈/NNG|이/MDT|만원/NNG|씩/XSN|이나/JX|받/VV|는데/ECD|너무하/VA|ㄴ/ETD|거/NNB|같/VA|아요/EFN|승/NNG|질/XSN|나/NP|서/JKM|취소/NNG|하/XSV|고/ECE|싶/VXA|어/ECD|지/VXV|네요/EFN|./SF"
"너 무나 좋아요.","느/VV|어/ECS|물/VV|나/ECE|좋/VA|아요/EFN|./SF"
"보고싶은거 여기 다 있어요.","보/VV|고/ECE|싶/VXA|은/ETD|거/NNB|여기/NP|다/MAG|있/VV|어요/EFN|./SF"
