"Date","Review","Star","Like","Version"

"2021-11","첫 화면에서 이미 중간의 중요한 부분 보여줘서 스포일러 다 함. 화면 터치하고 컨트롤 버튼들 뜨면 다시 터치 했을땐 사라져야 하는거 아닌가요? 영상은 플레이가 되고 있는데 쓸데없이 몇 초간 터치버튼이 화면에 떠서 없어지지 않음. 뭐 리뷰 써봐야 수정도 안 해주네","1","38","8.9.1 build 14 40080"

"2021-11","돈줘서 월마다 결제하는데도 게임광고 있는건 무슨 심보임? 너무 괘씸하네 그리고 업데이트 이후에 카테고리 선택하면 3줄씩 밑으로 쭉있는건 뭐야 더 촌스럽고 컨텐츠 보기가 싫어지는 구조로 돼있음 업뎃 이후 나락행 시작임 됐고 디즈니로 넘어감","1","31","8.9.1 build 14 40080"

"2021-11","영상보다 멈추는것도 문제인데 자막도 같이사라지네요 보기 불편해요","1","0","8.9.1 build 14 40080"

"2021-11","왜안열리죠 왜이런거에요 윽 진짜진짜 다시깔아도소용없고이건어디다하소연하나요","1","2","8.9.1 build 14 40080"

"2021-11","돈은 올려놓고 뭣때문에 안되는건지","1","1","8.9.1 build 14 40080"

"2021-11","재설치 무한반복 로고만 보이는 화면에서 중단되네요 기술자분들이든 관계자분들이든 오류생긴 부분은 빠른시일내에 고쳐주셔야되는거 아닌가요","1","5","8.9.1 build 14 40080"

"2021-11","어이 없습니다 금액 올린다에 무조건 동이 해야 하나요 그럼 왜 동이 눌라고 하는거예요 공지 올리면 되지 어이가없네요","1","0","8.9.1 build 14 40080"

"2021-11","괜찮은데 밝기가 문제에요 밝기가 너무 낮아서 어두운 장면은 형광등 아래에서 보기도 힘들어요. 밝기 최대로 올리면 자막만 밝아지고 영상은 그대로인거 같은 느낌이에요. 어캐좀 해 주세요. ","2","44","8.9.1 build 14 40080"

"2021-11","왜 성인 가입 할 수 있죠?","1","0","8.9.1 build 14 40080"

"2021-11","접속이 왜 않될까요","1","1","8.9.1 build 14 40080"

"2021-11","갑자기 몇 초 간 격으로 끊겨요 삭제하고 다시 다운받아서 해보면 될까요?","4","0","8.9.1 build 14 40080"

"2021-11","핸드폰으로 볼때마다 스스로 꺼져요 계속","1","0","8.9.1 build 14 40080"

"2021-11","접속도 안되고 돈은 공지없이 오르고 갑질이 아주 심해졌네 별 하나도 아깝다","1","0",""

"2021-11","앱으로 연결이 계속 안되는건 언제 해결이 될까요. 혹시나 싶어 계속 앱을 지웠다 새로 깔아보는데 문제는 여전하네요","1","3","8.9.1 build 14 40080"

"2021-11","결국 돌고 돌아서 다시 넷플릭스군","5","0","8.9.1 build 14 40080"

"2021-11","왜 접속이안되죠?넷플릭스 글자만 크게 뜨고 들어가지지않내요 해결부탁드려요 정원차서 못들어간다는 건가요?무슨 이런 경우가있나요 같은 돈주고보는건대 정원이차다니요? 이게무슨 게임서버도 아니고 정원제안이있다는건 첨보는대요?어이가없내요","1","44","8.9.1 build 14 40080"

"2021-11","어플시작하면 계정선택뜨는데 예전비번상태로 저장되서 변경도안되고 무한반복임 웹으로 울면서봄","1","0","7.120.0 build 7 35589"

"2021-11","3번넘게 지웠다 깔았다 반복하는데도 오류가 계속 뜨네요.이거 어떻게 해결해야하나요?","1","2","8.9.1 build 14 40080"

"2021-11","돈내고보는데 접속이 안돼서 못보는게 말이되나요? 무료로 보는게 아니고 돈내고 보는데 보상을 해던가 조치를 빨리 취하던가 어떤 상황인지 알려주던가 며칠째 이게 뭐하는건지 기분 너무 너무 나쁜데요","1","108","8.9.1 build 14 40080"

"2021-11","하이큐 4기 좀 나오게 해 주세요.  티비로 3기 끝까지 다 봤는데 한창 좋은데서 끊김","1","0","8.9.1 build 14 40080"

"2021-11","왜 쿠로코의 농구 3기가없죠? 예전에는 있었다는데 왜 지금은 없어요?","3","0","8.9.1 build 14 40080"

"2021-11","너무 좋아요","5","0","8.9.1 build 14 40080"

"2021-11","프리미엄으로 했는데도 화질이 다 깨지면 어쩌라는 건지. 그럼 그만큼 돈을 더 내는 의미가 없지 않나. 화질 선택하는 창이라도 좀 만들어주세요. ","1","3","8.9.1 build 14 40080"

"2021-11","카테고리좀 어떻게해주면안되나 그냥 영화선택하면 장르 고를수있게해주고 장르누르면 주르르륵 다 펼쳐져있었음 좋겠다 추천해주는거만 슬라이드로 넘겨야되고 너무불편 제목을 알면 검색해서찾는데 몰랐던거 찾아보는재미도있는건데 왜케 보기가불편한지","1","14","8.9.1 build 14 40080"

"2021-11","너무 비싸졌음. 그리고 제일 싼게 화질이 너무 지나치게 낮아서 1인용으로 쓰기엔 비효율적임.","1","1","8.7.0 build 9 40060"

"2021-11","태블릿에서 들어가지질않습니다 어떻 하나요?","1","0","8.9.1 build 14 40080"

"2021-11","가격은오르고 재미는없고 그만봐야겠다","1","0","8.9.1 build 14 40080"

"2021-11","유튜브로 갈아탐 백그라운드","1","0",""

"2021-11","잘되다가 2일 전부터 핸드폰에서 열리지않아요 작동안함","2","0","8.9.1 build 14 40080"

"2021-11","뭔놈의 접속이 계속안됨.?","1","0","8.0.0 build 5 40003"

"2021-11","넷플릭스는 정말 좋은 친구에용 내 친구 넷플릭스","5","0","8.9.1 build 14 40080"

"2021-11","넷플릭스 어플 접속안됨.","1","0","8.9.1 build 14 40080"

"2021-11","안녕하세요 회원가입 한 후 결제완료 했습니다 확인부탁드립니다","5","0","8.9.1 build 14 40080"

"2021-11","왜 오프닝 건너뛰기 하면 처음으로 돌아가버리는거죠.? 티비 외 기기는 제대로 지원 안하는건가요 10초 건너뛰기해도 처음으로 돌아가버림","1","4","8.9.1 build 14 40080"

"2021-11","왜지꾸자막이랑글자가일본어입니까? 자막에 한글이없음 절데깔지마셈 돈낭비입니다","1","0","8.9.1 build 14 40080"

"2021-11","로그인이 않되네","1","0",""

"2021-11","해리포터 플리즈. 크리스마스에 보고싶어요.","5","0","8.9.1 build 14 40080"

"2021-11","안들어가져요 왜이러져","1","0","8.9.1 build 14 40080"

"2021-11","게속 넘길때마다 렉이좀걸리는데 이거좀 아쉽","5","0","8.9.1 build 14 40080"

"2021-11","그냥 다 좋고 다 재미있어요","5","0","8.9.1 build 14 40080"

"2021-11","모두가 공감하는 막상 결제하면 볼 게 별로 없음 외부에서 사온 컨텐츠를 제외한 넷플이 자체제작 한 드라마나 영화는 대부분 왕좌의게임 뺨치는 용두사미식 어설픈 스토리전개로 보고 나면 여운이 남는다거나 아 재밌었다가 아닌 시간낭비했다 괜히 봤네 뭐야 이거는?","1","0","8.9.1 build 14 40080"

"2021-11","초기 가입절차 오류있습니다","1","0","8.9.1 build 14 40080"

"2021-11","지브리 또는 핀과 제이크 프로필 좀 내주세요.  사랑하는 저의 하쿠와 제이크를 프로필로 하고싶어요 그리고 찜했던거 초기화 좀 시킬 수 있게해 주세요.  일일히 삭제하는거 귀찮아요 그렇다고 프로필을 지우면 시청했던게 날라가잖아요 그거 말고는 괜춘 가격 오른게 좀 그렇지만","4","0",""

"2021-11","모바일로 보고있는데 전체화면으로 보고있으면 2 3분마다 한번씩 갑자기 일시정지되면서 자막안나오고 일시정지버튼과 앞뒤버튼만 남아있는데 볼때마다 계속 이런식으로 문제발생하는데 대체 일을 어떻게하길래 이런문제하나 해결못하는거죠? 장난하는것도아니고 나갔다들어오면 다시전체화면으로 돌아왔다가 다시또일시정지되고 계속 되풀이되는데 집중도 다깨지고 너무 불편하네요 일좀 똑바로하시고 문제좀 신속히 고쳐야할겁니다","1","2",""

"2021-11","한명이서보는데 왜정원찾다고하나요 둘은볼수잇는거로 선택햇는데 동시접속많다고자꾸떠서 동시접속이안되요","1","1","8.9.1 build 14 40080"

"2021-11","아니 왜 뒤로가기를 누르면 자막이 원하지도 않는데 뜨나요. 제발 패치 좀 해 주세요.  하","1","0",""

"2021-11","저는 하도 잘되구만 다들 왜그러시죠?","5","0","8.9.1 build 14 40080"

"2021-11","내가 또는 우리가족이 보고싶을때 보려고 매달 꾸준히 1년을 돈을주고 있는데 왜 안들어가집니까. 기종 겔럭시S20이구요 빠른 조치 부탁드릴게요.","1","0","8.9.1 build 14 40080"

"2021-11","다좋은데카케구루이 실시판 올려주세요. ","3","0",""

"2021-11","잘보고있는데 화면어두운게 저만그런건지 폰으로볼때 어두운장면 화면은 밝은곳에서 전혀 보이질않아요","3","3","8.9.1 build 14 40080"

"2021-11","넷플릭스에 디즈니 영화가 있으면 좋을 것 같아요.","2","0","8.9.1 build 14 40080"

"2021-11","넷플릭스. 볼게없다는거 빼곤","5","0","8.9.1 build 14 40080"

"2021-11","재밌는드라마나영화있어서 즐겁게 보고있습니다 감사드림니다 넷플릭스와 관계하는모든분들이 건강하시고 행복하시길 예수님의 이름으로 기도드림니다 아멘","5","0","8.9.1 build 14 40080"

"2021-11","자꾸 이상한게 뜸 엄청 징그럽고 무서운거 짜증나서 검색을 못 하겠음","1","0","8.7.0 build 9 40060"

"2021-11","앱 자체는 나쁘지 않으나 콘텐츠에 기복이 있음.","3","0","8.9.1 build 14 40080"

"2021-11","재생 왜 안되냐 진짜","1","0","8.9.1 build 14 40080"

"2021-11","다운도 안되고 HDMI에 연결도 안 되고","1","0",""

"2021-11","재밌게 볼께용","5","0","8.9.1 build 14 40080"

"2021-11","앱 새로 깔아도 안 열림.","1","0","8.9.1 build 14 40080"

"2021-11","오월의 청춘 원해요 내놓으세요 플리즈","1","0","7.97.1 build 19 35409"

"2021-11","아 업데이트를 안해서 저장목록이 안뜬거구나","5","0","8.8.0 build 9 40070"

"2021-11","아니 왜 로그인이 안돼 제발 이것좀 고쳐 제발 빨리","1","0","8.9.1 build 14 40080"

"2021-11","사용중이긴 한데 장르로 찾기엔 몇개안뜨고 뜬거 또 다른 장르로뜨고 장르별로 쫙 나왓음 좋겠어요","3","0","8.9.1 build 14 40080"

"2021-11","아주 잘 보고있습니다","4","0","8.9.1 build 14 40080"

"2021-11","넷플릭스에는 호구의 연애랑 함부로 애틋하게가 없을까.없는게 좀 있네","1","0","8.9.1 build 14 40080"

"2021-11","인터넷에는 아무 이상 없는데도 화질 낮음에 버퍼링까지 심하게 걸림 돈 주고 이용하는 앱인데 문제점이 너무 심각함","1","2","8.9.1 build 14 40080"

"2021-11","넷플릭스가 처음 시작화면에서 다음화면으로 안넘어가요. 빨리 고쳐주세요. . 갤럭시 20 입니다","1","2","8.9.1 build 14 40080"

"2021-11","재밌는 것좀 수입해주는걸 바라겠습니다","1","2","8.9.1 build 14 40080"

"2021-11","아케인 개꿀잼","5","0","8.8.0 build 9 40070"

"2021-11","다 좋은데 원피스는 왜 없죠?원피스도 더빙으로 생기게 해 주세요.  그리고 던전앤파이터 슬랩업 파티랑요 키마이라도즘요","5","3","8.8.0 build 9 40070"

"2021-11","도대체가 앱 로그인은 어떡하면 끝나는가","1","0","8.9.1 build 14 40080"

"2021-11","최고의 프로그램 입니다","5","0","8.9.1 build 14 40080"

"2021-11","모바일 넷플릭스 들어가지지않아요. 업데이트도해보고 삭제후 재설치도 해봤지만 안되네요. 조치가 필요할거같은데 언제 조치가되나요?","1","14","8.9.1 build 14 40080"

"2021-11","디즈니로 옮길생각없어요","5","0",""

"2021-11","업데이트해야한다면서 업데이트가 계속 안 되는군요.","1","0",""

"2021-11","모바일에서 밝기 조절 폭 좀 넓히세요. 진짜 지옥 보는데 뭐가 보이지를 않아요. 밤에만 보는 밤전용 컨텐츠에요? 낮에 이불 뒤집어 쓰고 봐야 해요?","2","26","8.9.1 build 14 40080"

"2021-11","넷플릭스 결제할까하다가 왜 평점이 3.9지하고 리뷰보는데 흠. 좀 에바네 차라리 유튜브 프리미엄하고말지.","1","0","8.9.1 build 14 40080"

"2021-11","앱 업뎃한 건지 카테고리별로 타고 들어가면 딱 75개만 쭉 나옴. 예를 들어 다큐 카테고리로 들어가면 가로3X세로25 이게 보이는 목록의 전부. 즉 75개만 보여준다는 거임. 이렇게 노출 안 시켜주면 결국 소비자 입장에선 알아서 검색해서 보거나 아님 넷플릭스에서 밀어주는 컨텐츠만 보게 됨. 보유하고 있는 전체 목록을 볼 수 없는 거죠 문제는 그렇게 편협된 보유 컨텐츠목록만 보여주면 즐기는 시청자 입장에서도 질릴 수밖에 없고 까놓고 검색해서 매번 어케 찾아봄. 그냥 들어가서 서핑하듯 이건 뭐지? 하고 궁금해서 보는 거지 더 큰 문제는 이런식으로 넷플릭스의 간택을 받아 노출되어야 살아남기에 결국 컨텐츠들은 넷플릭스 눈치만 계속 보게된다는 거임. 왜냐? 안 그러면 노출 기회조차 없어지거든. 이런 식으로 가다보면 결국 넷플의 갑질 판이 제대로 깔리지. 플랫폼이 최고갑이 되는 거야. 지금도 봐봐. 공지 하나 없이 정액권 가격 올렸음. 디즈니든 뭐든 빨리 커라. 제발","1","223","8.8.0 build 9 40070"

"2021-11","모바일서 넷플릭스가 열리지않습니다","1","0","8.5.0 build 14 40044"

"2021-11","여러가지 다 있으니깐 다 사용할수 있게 국민카드 등등이거처럼 부탁드릴게요","5","0","8.8.0 build 9 40070"

"2021-11","모바일로 결제하는데 카드는 결제가 완료 됬다고 하는데 계속 같은 화면에서 이도저도 안되는 상황만 이어지네요 바로 일단 해지할려고 했더니 이번엔 또 결제가 되지 않았다고 해서 결제 화면으로 가서 가시 시도해도 결제가 이어지지가 않네요 결제 하고 한번도 이용못하고 금액만 날아가게 생겼어요 .","1","23","8.8.0 build 9 40070"

"2021-11","성인인증에러도 해결못하는 넷플릭스 어렵다.나잡아라.","1","0",""

"2021-11","예전에는 넷플릭스에 이게 없네 소리만 나왔는데 점점 컨텐츠가 늘고 있네요 불만이 줄어들고 있어요. 와. 정말 좋습니다.","5","9","8.8.0 build 9 40070"

"2021-11","저만 오류없이 잘되나요? 저는 지금까지 오류없이 재미있고 편하게 잘 쓰고 있는뎅.","5","0",""

"2021-11","티비로 보는데 왜 자꾸 팅기나요 계속 들어갔다 팅겼다가 반복하니 짜증나네요","1","0","8.8.0 build 9 40070"

"2021-11","영상이 아예 안틀어지네요. 요금도 올리면서 제대로 좀 합시다 이럴거면 요금을 올리지를 말던가. 시간 아깝게","1","2","8.8.0 build 9 40070"

"2021-11","실행이안되요.계속 시작화면에서 멈춰서 안넘어가서 오류뜸.빨리해결해 주세요. ","1","1","8.8.0 build 9 40070"

"2021-11","금액인상으로 구독취소갑니다","1","0","8.8.0 build 9 40070"

"2021-11","실행이 안되요","1","0","8.8.0 build 9 40070"

"2021-11","영화가 몇 몇 없어서 조금 아쉽네요.","5","0",""

"2021-11","맨날 봐도 질리지 않는다","5","0","8.8.0 build 9 40070"

"2021-11","미리미리 알림을해줘야지 이게뭔가 짜증나게","1","0","8.8.0 build 9 40070"

"2021-11","좋와좋와 GOOD","5","0",""

"2021-11","넷플릭스 접속안되는현상 도움되시길 저도 한 2주동안 접속자체가안되서 짜증났었는데 이래저래찾아보니 폰을 껏다 켜라고해서 폰자체를 껏다켰더니 작동이됬어요 혹 넷플릭스 접속안되시는분들은 전원을 껏다 켜보세요","1","23","8.8.0 build 9 40070"

"2021-11","아니 왜 자꾸 처음 영상틀면 버벅거려요? 며칠째 계속 이래요.","1","0","8.8.0 build 9 40070"

"2021-11","끊겼을때 자막안뜨는 오류 있는듯","4","0","8.8.0 build 9 40070"

"2021-11","계속 어플로 접속이 안 됩니다.","1","0","8.8.0 build 9 40070"

"2021-11","듀얼자막 업뎃 안함.?.? 찜한거 본거 저장한거 나눠서 확인하게 탭생성 좀해라 몇년전 분류 아직도쓰냐","3","0","7.101.0 build 2 35445"

"2021-11","앱이잠겨써요 어떻게해야해요 ?","5","0","8.8.0 build 9 40070"

"2021-11","9 900원도 부담스러운데 거기서 가격이 더 올라가나요.? 얼마나 돈을 뽑아드시려고 그래요.","1","0","8.8.0 build 9 40070"

"2021-11","모바일 접속이 안되요 모바일로 볼려고 결제한건데","1","0",""

"2021-11","센스가 없는 어플 결제 하기 전까지 둘러보기도 못함 넷플릭스 뭐뭐 있는지 보고 싶은데 처음 들어가면 로그인 시작하기밖에 없습니딘 시작하기를 통해서 결제를 무조건 해야 둘러보기 가능 이거 만든 인간 센스 1도 없다","1","3","8.8.0 build 9 40070"

"2021-11","안녕하세요 꺼진 화면 오디오 재생하게 안 되나요 그리고 자막 크게 보기 있었으면 좋겠네요","4","1",""

"2021-11","그냥 앱 자체는 너무 좋아요 광고도 없고 애니도 무한재생 할 수 있어요 거기까진 좋은데 제발 애니좀 더 많이 추가해 주세요.  제가 찾는 애니중 없는게 대부분입니다","4","4","8.8.0 build 9 40070"

"2021-11","아니 영상을 볼 수 없네 진짜 왜케 멈추고 재생도 안되고 돈은 돈대로 내고 왜이래요? 어떻게좀 개선해봐요.진짜","1","4","8.8.0 build 9 40070"

"2021-11","좋은 프로","5","0","8.8.0 build 9 40070"

"2021-11","이사하고 TV변경해서 등록했는데 아이디 비번을 수십번 반복해도 로그인 되지 않고 이메일 전화번호 카드번호 전부 눌러서 확인하고 이메일 로 보낸다고 계속 뜨는데 이메일에는 답변오지 않네요 취소도 못하겠네요","1","2","8.8.0 build 9 40070"

"2021-11","다운로드가 안됩니다 자꾸 대기중이라는 메세지만 뜹니다 꺼다켜도 동일 현상이 발생되는데 원인을 모르겠습니다","1","0",""

"2021-11","며칠전부터 넷플릭스 로고화면에서 넘어가질 않네요","1","0","8.8.0 build 9 40070"

"2021-11","로그인 안할거야","1","0",""

"2021-11","완전 대박 안돼요","1","0",""

"2021-11","갤럭시탭A7업데이트 이후에 갑자기 안돼네요 왜그런가요","1","0","8.8.0 build 9 40070"

"2021-11","안되요 시작화면도 안들어가지고 넷플릭스 로고만뜨고 접속도안되자나요 돈아깝게 머하는겁니까?","1","2","8.8.0 build 9 40070"

"2021-11","업뎃후 초기화묜에서 안 넘어감 돈내놔라 이놈드라","1","0","8.8.0 build 9 40070"

"2021-11","좋습니다 단점은 다운로드가 느리다 라는것입니다","5","0","8.4.0 build 12 40035"

"2021-11","모바일 로그인하면 얼마남지않았습니다 이거 계속 뜨는데 안고침?","1","0","7.112.0 build 7 35534"

"2021-11","갤럭시 노트 20 유저 얼마전 부터 영화 카테고리 선택시 추천과 순위 이런거 없이 뜨더만 영화 눌러도 다른 영화 눌러지고 이젠 영화 드라마 카테고리 자체가 사라졌네요 뭐 어찌하라고 이래 된건지 아이폰 유저는 그대로더만 드라마 순위는 상관없다고 난 영화만 보니까 제발 업뎃 내용도 없어 리플만 쳐 지우기 바쁘고","1","5","8.8.0 build 9 40070"

"2021-11","넷플릭스 접속 안되는분들 저도 이주째 못들어가다 핸드폰 소프트웨어 업데이트 하니까 바로 됐습니다. 참고하세요","2","0","8.8.0 build 9 40070"

"2021-11","넷플릭스 너무 좋아요","5","0","8.7.0 build 9 40060"

"2021-11","갤20노트 넷플릭스 앱 실행이 안됩니다.그리고 에러메시지는 디바이스에 오류가 발생했습니다. 디바이스 재시작해 주세요.  501 109 입니나","5","4","8.8.0 build 9 40070"

"2021-11","검색해도 원하는 내용이 안나와요 그리고 다른 폰이서 검색가능한데 제폰에선 검색 불가예요","1","0","8.8.0 build 9 40070"

"2021-11","나도 갤럭시노트울트라 사용잔데 접속이안되네요","1","0","8.8.0 build 9 40070"

"2021-11","갑자기 크롬캐스트 연결이 안되요","3","0","8.8.0 build 9 40070"

"2021-11","안켜져요 제트플립 5G 이용중입니다","1","0","8.8.0 build 9 40070"

"2021-11","사용료 인상 삭제합니다","1","0","8.8.0 build 9 40070"

"2021-11","핸폰 껏다 켜세요 그럼 넷플됩니다","1","0","8.8.0 build 9 40070"

"2021-11","노트 20울트라 입니다 얼마전부터 앱 키면 넷플릭스 로고 뜨고 안 들어가지네여 빨리 고쳐주십쇼","1","0","8.8.0 build 9 40070"

"2021-11","나 넥플릭스 로고에서 안넘어가고 있습니다 갤럭시 A52","1","0","8.8.0 build 9 40070"

"2021-11","넷플릭스 화면에서 다음 화면으로 넘어가지지 않습니다. 빠른 조치 부탁드리겠습니다. 갤럭시 노트20","1","7","8.8.0 build 9 40070"

"2021-11","일주일 내내 디바이스 문제라고 안 들어가지는데 피드백 적용되고 있긴한건가요?보상해줄것도 아니면서 처리까지 늦으면 어쩌자는거죠","1","1","8.8.0 build 9 40070"

"2021-11","아니 안 열려요 어플이","1","0","8.8.0 build 9 40070"

"2021-11","가격 인상","1","0","8.8.0 build 9 40070"

"2021-11","영상 재생이 안됨","1","0","8.8.0 build 9 40070"

"2021-11","괜찮아요 재밌게 보고있습니다 혹시 오소마츠상 3기 보고 싶은데 가능한가요? 꼭 보고싶어서요","5","0",""

"2021-11","핸드폰왼쪽밝기조절해도 화면이너무깜깜해서 좀어두운화면은 인물이보이지를않아요 고객센터에서도모르면어디서확인하나요","1","2","8.8.0 build 9 40070"

"2021-11","아무리해도 갤S20울트라에서 폰재생 이안됨. 컴으로만됨.","1","0","8.8.0 build 9 40070"

"2021-11","너무 만족.","5","0","8.7.0 build 9 40060"

"2021-11","접속안됨 장난하나 이러면서 돈받는건가? 일주일 넘 은듯","1","0","8.8.0 build 9 40070"

"2021-11","넷플릭스 세계적으로 많이 사용하는건 알겠는데 지금보다 더 많은 이익을 얻기 위해서 가격을 다음달부터 인상한다고 해서 넷플릭스 해지를 신청하려고 합니다. 솔직히 유감입니다.","1","8","8.8.0 build 9 40070"

"2021-11","5분정도 재생되다가 끊깁니다. 어플 지웠다 새로 다운 받았는데도 같은 상황입니다. 뭐죠?","1","1","8.8.0 build 9 40070"

"2021-11","티빙으로 갈아탐 염","1","0",""

"2021-11","화면잠금하고 탭해서푸는게 갑자기 안되네요. 왜그럴까요","3","0","8.8.0 build 9 40070"

"2021-11","양심없는 세끼","1","0",""

"2021-11","업데이트이후 앱에서 영 멈추는 현상 심해짐. 기존에도 영상 한편에 몇번씩 멈춰서 중간중간 재생해야해서 문의했으나 방법이 없단 말뿐이였는데 업데이트 이후에는 화면 꺼짐 버튼 쓸데없이 만들더니 영상 정지 할때마다 재생시 화면 안나와서 화면 꺼짐 켜짐 눌러야 정상 재생됨 업데이트를 하려면 기존 문제를 해결하고 하던가 기존문제에 다른 문제를 더해놓으면 어쩌라는건가요? 이 문제 방법이 있는겁니까? 가격올린단 말은있고 문제 해결안됐으면 저도 해지할까 고민중입니다","1","126","8.8.0 build 9 40070"

"2021-11","앱이 안켜져","1","0","8.8.0 build 9 40070"

"2021-11","베타프로그램의 정원이 찼습니다 라고 뜹니다. 어떻게 해야 할까요?","1","0","8.8.0 build 9 40070"

"2021-11","내가 보고싶은 영화가. 다 있지는 않지만 그래도 괜찮네요","4","0","8.8.0 build 9 40070"

"2021-11","역대최고의 전체의우주 그자체가 아닌가 메리크리스마스가 느껴집니다 굿","5","0",""

"2021-11","모바일로 넷플릭스 접속 안된지 2주 넘었고 거의 한달 되가는것 같아요. 다시 깔아도 무한 반복이고 해결 안해주시면 비싼돈주고 사용하는 이유가 없잖아요? 가격도 더 올랐던데 점점 쓰기 싫어지네요. 인내심을 시험하지 말아요 디즈니로 가기전에 관리좀 잘해요. 일주더보고 안되면 탈퇴합니다","1","454","8.8.0 build 9 40070"

"2021-11","앱실행자체가 안되네요 삭제후 재설치해도 안됩니다 몇일째 그러네요 확인해 주세요. ","1","2","8.8.0 build 9 40070"

"2021-11","앱 무한삭제 재설치 중입니다. 초기 넷플릭스 로고에서 멈춘 상태로 안넘어갑니다. 한참뒤 오류 메세지 뜸니다. 갤노트20 울트라 안드11 입니다. 빠른 조치바랍니다. 오류코드 501. 109","1","111","8.8.0 build 9 40070"

"2021-11","리뷰왜지우는거에요?장난? 계속 오류났다고 어플안들어가지는데 어쩌라는거지?","1","1","8.8.0 build 9 40070"

"2021-11","요금 개비싸게 받네 미친","1","0","8.8.0 build 9 40070"

"2021-11","머글이세요? 왜 해리포터가 없죠?","4","0","8.8.0 build 9 40070"

"2021-11","드라마쪽은 만족. 애니쪽은 피흘리는거에 모자이크가 너무많음 . 애니보기불편","4","0","8.8.0 build 9 40070"

"2021-11","뭘 켜져야 결제를 해서 보던 하지","1","1","8.8.0 build 9 40070"

"2021-11","넷플릭스 어플 안되시는 분들 핸드폰 껐다가 키면 됩니다.","1","2","8.8.0 build 9 40070"

"2021-11","앱은좋은데 타이타닉 사라진지 5개월쯤 됬습니다 못봐서 지긋지긋하군요 그거보려고 다운로드했는데 기회가된다면 다시 넣어주세요. ","2","0","8.8.0 build 9 40070"

"2021-11","업뎃 전에게 훨 낫다 더 조잡하게 해나네 영화 순위도 안나오고 업뎃 왜 했냐","1","2","8.8.0 build 9 40070"

"2021-11","안들어가집니다.아 승질나.","1","0","8.8.0 build 9 40070"

"2021-11","영상재생에 문제가 있다는데 도대체 뭐 어쩌자는 건가요","1","0","8.8.0 build 9 40070"

"2021-11","요즘 볼게없어요.","5","0","8.0.0 build 5 40003"

"2021-11","모바일 앱으로 접속이 불가능 합니다","1","0","8.8.0 build 9 40070"

"2021-11","다 좋은데 한번 본영화는 검색에서 안나타나도록 필터링좀해주면 좋겠습니다.","5","0","8.8.0 build 9 40070"

"2021-11","아 응답하라시리즈 다시 계약해주셨음 좋겠어요 사골처럼 봤었는데 너무 아쉬워요","4","0","8.8.0 build 9 40070"

"2021-11","새로 오라온 더 언홀리 자막과 씽크가 안맞아요. 자막이 소리보다 빨리나오네요 그냥 볼수록 타이밍 격차가 심해져서 못보겠습니다.","3","4","8.6.1 build 14 40054"

"2021-11","최신영화가 좀 많이 떳으면하네요.","5","0","8.7.0 build 9 40060"

"2021-11","아니 지금 막 프리미엄 결제해서 컴터로 보려는데 왜 오류가 뜨고 실행도 안되나요? 장난하나. 몇주내내 컴터 오류 오지게 걸리네요 썩엇다 .","1","14","8.7.0 build 9 40060"

"2021-11","앱이 안들어가져요 갑자기 무슨일인가요?","1","0",""

"2021-11","만족하며 사용중입니다","5","0","8.8.0 build 9 40070"

"2021-11","501. 109 오류로 앱 실행이 안되네요. 해결해주시죠.","1","0","8.7.0 build 9 40060"

"2021-11","개똥같네 3일이넘도록 들어가지지도않는데 돈물어내요","1","0","8.8.0 build 9 40070"

"2021-11","몇일째 못보고 있는데 환불되는지요? 어쩌란건지 공지라도 주세요. ","1","0","8.8.0 build 9 40070"

"2021-11","갑자기 고객센터로 연락하라면서 안되는대 뭐야","4","0",""

"2021-11","다괜찮은데. 하이큐 4기도 볼수있게해 주세요. .제발","4","0","8.8.0 build 9 40070"

"2021-11","버릇이라서 시끄러워야 잠들기때문에.일부러 결제하고 항상 틀어놓고 자는데. 자꾸 같은건만 재생 된다니까요 시즌은 그렇다치고 회차별로 재생되라고 결제해서 보는건데. 3번씩은 일어나서 다시 세팅하게 됩니다 다른건 안바라고 그냥 1화2화3화4화5화.순서대로만 재생됐으면 좋겠네요 어려운일 아니잖아요?","1","32","8.8.0 build 9 40070"

"2021-11","어플 깔아서 보려고 구글계정에 저장되어 있는걸로 해보았더니 자꾸 팅겨지네요 빨리 조치 취해 주세요. ","1","2","8.7.0 build 9 40060"

"2021-11","이 앱때문에 공포증이 생겼어 0쩜 000001점도아까워","1","0",""

"2021-11","내가 찜한 콘텐츠에서 선택삭제를 할 수 있었으면 좋겠어요 하나하나 눌러서 삭제하는 것도 힘들고 아래로 내려서 삭제하다 보면 스크롤이 맨 위로 올라가 있어서 짜증납니다. 그리고 TV에서 자막 싱크 좀 맞춰주세요. .","3","55","8.8.0 build 9 40070"

"2021-11","제발 영상안에 화질 선택하는거 나오게 해라 볼 때마다 SD화질 나오는거 역겹네","1","0","8.8.0 build 9 40070"

